Solution of SBHB orbit

v_0 = 1.200000e+000, A = 0.500000, B = 0.500000, delta = 1.000000e-008

       t           rx             ry            vx             vy             2h
1.542441e+001 3.771537e-003 1.076771e-002 -2.162688e+000 -6.174214e+000 5.303659e-005
1.542446e+001 3.661432e-003 1.045338e-002 -2.195730e+000 -6.268551e+000 5.052896e-005
1.542451e+001 3.554915e-003 1.014928e-002 -2.229135e+000 -6.363920e+000 4.814843e-005
1.542456e+001 3.451857e-003 9.855063e-003 -2.262904e+000 -6.460331e+000 4.588813e-005
1.542460e+001 3.352134e-003 9.570367e-003 -2.297040e+000 -6.557791e+000 4.374160e-005
1.542464e+001 3.255629e-003 9.294855e-003 -2.331547e+000 -6.656309e+000 4.170273e-005
1.542468e+001 3.162226e-003 9.028201e-003 -2.366427e+000 -6.755892e+000 3.976575e-005
1.542472e+001 3.071817e-003 8.770092e-003 -2.401684e+000 -6.856549e+000 3.792525e-005
1.542476e+001 2.984295e-003 8.520226e-003 -2.437319e+000 -6.958289e+000 3.617609e-005
1.542479e+001 2.899559e-003 8.278315e-003 -2.473336e+000 -7.061118e+000 3.451344e-005
1.542482e+001 2.817512e-003 8.044078e-003 -2.509738e+000 -7.165046e+000 3.293275e-005
1.542486e+001 2.738059e-003 7.817247e-003 -2.546527e+000 -7.270082e+000 3.142970e-005
1.542489e+001 2.661110e-003 7.597566e-003 -2.583707e+000 -7.376232e+000 3.000021e-005
1.542491e+001 2.586579e-003 7.384786e-003 -2.621281e+000 -7.483505e+000 2.864047e-005
1.542494e+001 2.514381e-003 7.178668e-003 -2.659250e+000 -7.591911e+000 2.734682e-005
1.542497e+001 2.444436e-003 6.978981e-003 -2.697619e+000 -7.701456e+000 2.611585e-005
1.542499e+001 2.376666e-003 6.785506e-003 -2.736391e+000 -7.812150e+000 2.494432e-005
1.542502e+001 2.310998e-003 6.598029e-003 -2.775567e+000 -7.924001e+000 2.382916e-005
1.542504e+001 2.247359e-003 6.416345e-003 -2.815152e+000 -8.037017e+000 2.276748e-005
1.542506e+001 2.185680e-003 6.240256e-003 -2.855147e+000 -8.151207e+000 2.175655e-005
1.542508e+001 2.125894e-003 6.069574e-003 -2.895557e+000 -8.266579e+000 2.079378e-005
1.542510e+001 2.067938e-003 5.904113e-003 -2.936384e+000 -8.383142e+000 1.987671e-005
1.542512e+001 2.011750e-003 5.743700e-003 -2.977630e+000 -8.500904e+000 1.900303e-005
1.542514e+001 1.957269e-003 5.588162e-003 -3.019300e+000 -8.619874e+000 1.817056e-005
1.542516e+001 1.904440e-003 5.437338e-003 -3.061395e+000 -8.740060e+000 1.737722e-005
1.542517e+001 1.853206e-003 5.291070e-003 -3.103920e+000 -8.861472e+000 1.662104e-005
1.542519e+001 1.803515e-003 5.149205e-003 -3.146876e+000 -8.984116e+000 1.590017e-005
1.542520e+001 1.755315e-003 5.011597e-003 -3.190268e+000 -9.108003e+000 1.521285e-005
1.542522e+001 1.708557e-003 4.878105e-003 -3.234097e+000 -9.233141e+000 1.455741e-005
1.542523e+001 1.663193e-003 4.748594e-003 -3.278368e+000 -9.359539e+000 1.393227e-005
1.542525e+001 1.619177e-003 4.622932e-003 -3.323083e+000 -9.487204e+000 1.333594e-005
1.542526e+001 1.576466e-003 4.500993e-003 -3.368245e+000 -9.616147e+000 1.276701e-005
1.542527e+001 1.535015e-003 4.382655e-003 -3.413857e+000 -9.746375e+000 1.222412e-005
1.542528e+001 1.494786e-003 4.267801e-003 -3.459923e+000 -9.877898e+000 1.170600e-005
1.542529e+001 1.455736e-003 4.156317e-003 -3.506445e+000 -1.001072e+001 1.121146e-005
1.542530e+001 1.417829e-003 4.048095e-003 -3.553426e+000 -1.014486e+001 1.073934e-005
1.542531e+001 1.381028e-003 3.943028e-003 -3.600870e+000 -1.028032e+001 1.028855e-005
1.542532e+001 1.345296e-003 3.841016e-003 -3.648780e+000 -1.041711e+001 9.858076e-006
1.542533e+001 1.310600e-003 3.741959e-003 -3.697158e+000 -1.055524e+001 9.446934e-006
1.542534e+001 1.276906e-003 3.645764e-003 -3.746009e+000 -1.069471e+001 9.054195e-006
1.542535e+001 1.244182e-003 3.552339e-003 -3.795335e+000 -1.083555e+001 8.678983e-006
1.542536e+001 1.212398e-003 3.461596e-003 -3.845139e+000 -1.097775e+001 8.320460e-006
1.542537e+001 1.181523e-003 3.373449e-003 -3.895424e+000 -1.112132e+001 7.977835e-006
1.542538e+001 1.151529e-003 3.287818e-003 -3.946194e+000 -1.126627e+001 7.650355e-006
1.542538e+001 1.122388e-003 3.204621e-003 -3.997451e+000 -1.141262e+001 7.337306e-006
1.542539e+001 1.094074e-003 3.123784e-003 -4.049199e+000 -1.156038e+001 7.038007e-006
1.542540e+001 1.066559e-003 3.045231e-003 -4.101442e+000 -1.170954e+001 6.751815e-006
1.542540e+001 1.039820e-003 2.968891e-003 -4.154182e+000 -1.186012e+001 6.478116e-006
1.542541e+001 1.013832e-003 2.894697e-003 -4.207422e+000 -1.201213e+001 6.216328e-006
1.542542e+001 9.885724e-004 2.822580e-003 -4.261166e+000 -1.216558e+001 5.965897e-006
1.542542e+001 9.640177e-004 2.752476e-003 -4.315417e+000 -1.232048e+001 5.726297e-006
1.542543e+001 9.401464e-004 2.684324e-003 -4.370178e+000 -1.247683e+001 5.497028e-006
1.542543e+001 9.169377e-004 2.618063e-003 -4.425453e+000 -1.263466e+001 5.277615e-006
1.542544e+001 8.943710e-004 2.553635e-003 -4.481244e+000 -1.279395e+001 5.067604e-006
1.542544e+001 8.724269e-004 2.490985e-003 -4.537555e+000 -1.295473e+001 4.866566e-006
1.542545e+001 8.510862e-004 2.430057e-003 -4.594389e+000 -1.311701e+001 4.674091e-006
1.542545e+001 8.303307e-004 2.370800e-003 -4.651750e+000 -1.328079e+001 4.489789e-006
1.542545e+001 8.101425e-004 2.313162e-003 -4.709641e+000 -1.344608e+001 4.313290e-006
