Gradient descent of Schechter
-4.783436e+000 9.867554e+000 -1.492230e+000 6.059975e+002
-4.783065e+000 9.868073e+000 -1.492266e+000 6.059934e+002
-4.782694e+000 9.868592e+000 -1.492301e+000 6.059893e+002
-4.782321e+000 9.869113e+000 -1.492337e+000 6.059852e+002
-4.781948e+000 9.869635e+000 -1.492373e+000 6.059811e+002
-4.781574e+000 9.870157e+000 -1.492410e+000 6.059769e+002
-4.781199e+000 9.870681e+000 -1.492446e+000 6.059727e+002
-4.780822e+000 9.871205e+000 -1.492483e+000 6.059686e+002
-4.780445e+000 9.871732e+000 -1.492520e+000 6.059644e+002
-4.780067e+000 9.872258e+000 -1.492558e+000 6.059601e+002
-4.779688e+000 9.872787e+000 -1.492595e+000 6.059559e+002
-4.779308e+000 9.873316e+000 -1.492633e+000 6.059517e+002
-4.778926e+000 9.873846e+000 -1.492671e+000 6.059473e+002
-4.778544e+000 9.874377e+000 -1.492709e+000 6.059431e+002
-4.778162e+000 9.874909e+000 -1.492748e+000 6.059387e+002
-4.777778e+000 9.875443e+000 -1.492787e+000 6.059344e+002
-4.777393e+000 9.875978e+000 -1.492826e+000 6.059301e+002
-4.777007e+000 9.876514e+000 -1.492865e+000 6.059257e+002
-4.776620e+000 9.877051e+000 -1.492905e+000 6.059213e+002
-4.776232e+000 9.877589e+000 -1.492945e+000 6.059168e+002
-4.775843e+000 9.878128e+000 -1.492985e+000 6.059124e+002
-4.775453e+000 9.878669e+000 -1.493026e+000 6.059080e+002
-4.775062e+000 9.879210e+000 -1.493067e+000 6.059034e+002
-4.774670e+000 9.879753e+000 -1.493108e+000 6.058990e+002
-4.774277e+000 9.880297e+000 -1.493149e+000 6.058944e+002
-4.773883e+000 9.880841e+000 -1.493190e+000 6.058899e+002
-4.773488e+000 9.881388e+000 -1.493232e+000 6.058853e+002
-4.773091e+000 9.881935e+000 -1.493274e+000 6.058807e+002
-4.772694e+000 9.882483e+000 -1.493317e+000 6.058762e+002
-4.772295e+000 9.883033e+000 -1.493360e+000 6.058715e+002
-4.771896e+000 9.883584e+000 -1.493403e+000 6.058668e+002
-4.771495e+000 9.884136e+000 -1.493446e+000 6.058622e+002
-4.771094e+000 9.884689e+000 -1.493489e+000 6.058575e+002
-4.770691e+000 9.885243e+000 -1.493533e+000 6.058528e+002
-4.770288e+000 9.885799e+000 -1.493577e+000 6.058480e+002
-4.769883e+000 9.886356e+000 -1.493621e+000 6.058433e+002
-4.769477e+000 9.886914e+000 -1.493666e+000 6.058384e+002
-4.769070e+000 9.887473e+000 -1.493711e+000 6.058336e+002
-4.768661e+000 9.888034e+000 -1.493756e+000 6.058288e+002
-4.768252e+000 9.888596e+000 -1.493802e+000 6.058240e+002
-4.767842e+000 9.889158e+000 -1.493848e+000 6.058191e+002
-4.767431e+000 9.889723e+000 -1.493894e+000 6.058141e+002
-4.767018e+000 9.890288e+000 -1.493940e+000 6.058093e+002
-4.766604e+000 9.890855e+000 -1.493987e+000 6.058043e+002
-4.766190e+000 9.891423e+000 -1.494034e+000 6.057993e+002
-4.765774e+000 9.891993e+000 -1.494082e+000 6.057943e+002
-4.765357e+000 9.892563e+000 -1.494130e+000 6.057893e+002
-4.764938e+000 9.893135e+000 -1.494177e+000 6.057843e+002
-4.764519e+000 9.893708e+000 -1.494226e+000 6.057792e+002
-4.764098e+000 9.894282e+000 -1.494274e+000 6.057741e+002
-4.763676e+000 9.894858e+000 -1.494323e+000 6.057690e+002
-4.763253e+000 9.895435e+000 -1.494373e+000 6.057639e+002
-4.762829e+000 9.896013e+000 -1.494422e+000 6.057587e+002
-4.762403e+000 9.896593e+000 -1.494472e+000 6.057535e+002
-4.761977e+000 9.897174e+000 -1.494523e+000 6.057482e+002
-4.761549e+000 9.897756e+000 -1.494573e+000 6.057430e+002
-4.761120e+000 9.898339e+000 -1.494624e+000 6.057377e+002
-4.760690e+000 9.898924e+000 -1.494675e+000 6.057324e+002
-4.760258e+000 9.899510e+000 -1.494727e+000 6.057271e+002
-4.759826e+000 9.900098e+000 -1.494779e+000 6.057217e+002
-4.759392e+000 9.900686e+000 -1.494831e+000 6.057163e+002
-4.758957e+000 9.901277e+000 -1.494884e+000 6.057109e+002
-4.758521e+000 9.901868e+000 -1.494937e+000 6.057055e+002
-4.758083e+000 9.902461e+000 -1.494990e+000 6.057000e+002
-4.757645e+000 9.903055e+000 -1.495044e+000 6.056945e+002
-4.757205e+000 9.903651e+000 -1.495098e+000 6.056891e+002
-4.756763e+000 9.904248e+000 -1.495152e+000 6.056835e+002
-4.756320e+000 9.904846e+000 -1.495207e+000 6.056779e+002
-4.755877e+000 9.905446e+000 -1.495262e+000 6.056723e+002
-4.755431e+000 9.906048e+000 -1.495317e+000 6.056667e+002
-4.754985e+000 9.906651e+000 -1.495373e+000 6.056610e+002
-4.754537e+000 9.907254e+000 -1.495429e+000 6.056553e+002
-4.754088e+000 9.907860e+000 -1.495486e+000 6.056496e+002
-4.753637e+000 9.908466e+000 -1.495543e+000 6.056439e+002
-4.753186e+000 9.909075e+000 -1.495600e+000 6.056381e+002
-4.752733e+000 9.909684e+000 -1.495658e+000 6.056323e+002
-4.752278e+000 9.910295e+000 -1.495716e+000 6.056264e+002
-4.751823e+000 9.910909e+000 -1.495774e+000 6.056205e+002
-4.751366e+000 9.911523e+000 -1.495833e+000 6.056147e+002
-4.750907e+000 9.912139e+000 -1.495893e+000 6.056087e+002
-4.750447e+000 9.912756e+000 -1.495952e+000 6.056028e+002
-4.749986e+000 9.913375e+000 -1.496012e+000 6.055967e+002
-4.749523e+000 9.913995e+000 -1.496073e+000 6.055907e+002
-4.749059e+000 9.914617e+000 -1.496134e+000 6.055846e+002
-4.748594e+000 9.915239e+000 -1.496195e+000 6.055786e+002
-4.748127e+000 9.915864e+000 -1.496256e+000 6.055724e+002
-4.747659e+000 9.916491e+000 -1.496318e+000 6.055663e+002
-4.747190e+000 9.917118e+000 -1.496381e+000 6.055601e+002
-4.746718e+000 9.917747e+000 -1.496444e+000 6.055539e+002
-4.746246e+000 9.918379e+000 -1.496508e+000 6.055476e+002
-4.745772e+000 9.919011e+000 -1.496571e+000 6.055413e+002
-4.745297e+000 9.919645e+000 -1.496635e+000 6.055350e+002
-4.744820e+000 9.920280e+000 -1.496700e+000 6.055287e+002
-4.744342e+000 9.920918e+000 -1.496765e+000 6.055223e+002
-4.743862e+000 9.921556e+000 -1.496830e+000 6.055157e+002
-4.743381e+000 9.922196e+000 -1.496896e+000 6.055093e+002
-4.742898e+000 9.922838e+000 -1.496963e+000 6.055028e+002
-4.742414e+000 9.923482e+000 -1.497029e+000 6.054963e+002
-4.741929e+000 9.924127e+000 -1.497097e+000 6.054897e+002
-4.741442e+000 9.924773e+000 -1.497164e+000 6.054831e+002
-4.740953e+000 9.925422e+000 -1.497232e+000 6.054765e+002
-4.740463e+000 9.926072e+000 -1.497301e+000 6.054698e+002
-4.739972e+000 9.926723e+000 -1.497370e+000 6.054631e+002
-4.739478e+000 9.927377e+000 -1.497440e+000 6.054563e+002
-4.738983e+000 9.928032e+000 -1.497510e+000 6.054495e+002
-4.738487e+000 9.928689e+000 -1.497580e+000 6.054427e+002
-4.737989e+000 9.929347e+000 -1.497651e+000 6.054359e+002
-4.737489e+000 9.930007e+000 -1.497723e+000 6.054289e+002
-4.736988e+000 9.930669e+000 -1.497795e+000 6.054219e+002
-4.736485e+000 9.931333e+000 -1.497867e+000 6.054150e+002
-4.735981e+000 9.931998e+000 -1.497940e+000 6.054080e+002
-4.735476e+000 9.932665e+000 -1.498013e+000 6.054009e+002
-4.734968e+000 9.933333e+000 -1.498087e+000 6.053937e+002
-4.734459e+000 9.934004e+000 -1.498161e+000 6.053866e+002
-4.733948e+000 9.934676e+000 -1.498236e+000 6.053794e+002
-4.733436e+000 9.935350e+000 -1.498312e+000 6.053722e+002
-4.732922e+000 9.936027e+000 -1.498387e+000 6.053649e+002
-4.732406e+000 9.936705e+000 -1.498464e+000 6.053575e+002
-4.731888e+000 9.937384e+000 -1.498541e+000 6.053502e+002
-4.731369e+000 9.938065e+000 -1.498618e+000 6.053428e+002
-4.730848e+000 9.938747e+000 -1.498696e+000 6.053354e+002
-4.730326e+000 9.939432e+000 -1.498775e+000 6.053279e+002
-4.729802e+000 9.940119e+000 -1.498854e+000 6.053204e+002
-4.729276e+000 9.940807e+000 -1.498934e+000 6.053128e+002
-4.728748e+000 9.941498e+000 -1.499014e+000 6.053051e+002
-4.728219e+000 9.942190e+000 -1.499094e+000 6.052974e+002
-4.727687e+000 9.942884e+000 -1.499176e+000 6.052897e+002
-4.727154e+000 9.943581e+000 -1.499257e+000 6.052820e+002
-4.726620e+000 9.944279e+000 -1.499340e+000 6.052742e+002
-4.726083e+000 9.944979e+000 -1.499423e+000 6.052663e+002
-4.725544e+000 9.945681e+000 -1.499506e+000 6.052584e+002
-4.725004e+000 9.946384e+000 -1.499590e+000 6.052505e+002
-4.724462e+000 9.947090e+000 -1.499674e+000 6.052425e+002
-4.723918e+000 9.947798e+000 -1.499759e+000 6.052344e+002
-4.723372e+000 9.948507e+000 -1.499845e+000 6.052263e+002
-4.722825e+000 9.949219e+000 -1.499932e+000 6.052181e+002
-4.722275e+000 9.949932e+000 -1.500019e+000 6.052100e+002
-4.721724e+000 9.950647e+000 -1.500106e+000 6.052017e+002
-4.721171e+000 9.951365e+000 -1.500194e+000 6.051934e+002
-4.720616e+000 9.952085e+000 -1.500283e+000 6.051851e+002
-4.720059e+000 9.952807e+000 -1.500373e+000 6.051767e+002
-4.719500e+000 9.953531e+000 -1.500463e+000 6.051682e+002
-4.718939e+000 9.954257e+000 -1.500553e+000 6.051597e+002
-4.718377e+000 9.954985e+000 -1.500645e+000 6.051512e+002
-4.717812e+000 9.955715e+000 -1.500736e+000 6.051426e+002
-4.717245e+000 9.956448e+000 -1.500829e+000 6.051339e+002
-4.716676e+000 9.957182e+000 -1.500922e+000 6.051252e+002
-4.716105e+000 9.957918e+000 -1.501016e+000 6.051163e+002
-4.715532e+000 9.958656e+000 -1.501110e+000 6.051075e+002
-4.714958e+000 9.959397e+000 -1.501205e+000 6.050986e+002
-4.714381e+000 9.960140e+000 -1.501301e+000 6.050897e+002
-4.713802e+000 9.960885e+000 -1.501398e+000 6.050807e+002
-4.713221e+000 9.961632e+000 -1.501495e+000 6.050717e+002
-4.712637e+000 9.962381e+000 -1.501593e+000 6.050625e+002
-4.712052e+000 9.963133e+000 -1.501692e+000 6.050533e+002
-4.711465e+000 9.963886e+000 -1.501791e+000 6.050441e+002
-4.710876e+000 9.964643e+000 -1.501890e+000 6.050347e+002
-4.710285e+000 9.965401e+000 -1.501991e+000 6.050254e+002
-4.709691e+000 9.966161e+000 -1.502092e+000 6.050160e+002
-4.709095e+000 9.966924e+000 -1.502194e+000 6.050065e+002
-4.708498e+000 9.967689e+000 -1.502297e+000 6.049969e+002
-4.707897e+000 9.968456e+000 -1.502401e+000 6.049874e+002
-4.707295e+000 9.969226e+000 -1.502505e+000 6.049777e+002
-4.706690e+000 9.969998e+000 -1.502610e+000 6.049679e+002
-4.706083e+000 9.970773e+000 -1.502716e+000 6.049581e+002
-4.705474e+000 9.971549e+000 -1.502823e+000 6.049482e+002
-4.704863e+000 9.972328e+000 -1.502930e+000 6.049383e+002
-4.704249e+000 9.973110e+000 -1.503038e+000 6.049283e+002
-4.703634e+000 9.973894e+000 -1.503147e+000 6.049183e+002
-4.703015e+000 9.974681e+000 -1.503256e+000 6.049081e+002
-4.702395e+000 9.975470e+000 -1.503367e+000 6.048979e+002
-4.701772e+000 9.976261e+000 -1.503478e+000 6.048876e+002
-4.701147e+000 9.977056e+000 -1.503590e+000 6.048773e+002
-4.700520e+000 9.977852e+000 -1.503703e+000 6.048669e+002
-4.699890e+000 9.978651e+000 -1.503816e+000 6.048563e+002
-4.699257e+000 9.979452e+000 -1.503931e+000 6.048458e+002
-4.698623e+000 9.980256e+000 -1.504046e+000 6.048351e+002
-4.697985e+000 9.981063e+000 -1.504162e+000 6.048244e+002
-4.697345e+000 9.981872e+000 -1.504279e+000 6.048137e+002
-4.696703e+000 9.982683e+000 -1.504397e+000 6.048027e+002
-4.696058e+000 9.983498e+000 -1.504516e+000 6.047918e+002
-4.695411e+000 9.984315e+000 -1.504635e+000 6.047808e+002
-4.694761e+000 9.985134e+000 -1.504755e+000 6.047697e+002
-4.694108e+000 9.985956e+000 -1.504877e+000 6.047585e+002
-4.693454e+000 9.986781e+000 -1.504999e+000 6.047473e+002
-4.692796e+000 9.987609e+000 -1.505122e+000 6.047359e+002
-4.692136e+000 9.988440e+000 -1.505246e+000 6.047245e+002
-4.691473e+000 9.989273e+000 -1.505371e+000 6.047130e+002
-4.690808e+000 9.990108e+000 -1.505497e+000 6.047014e+002
-4.690140e+000 9.990947e+000 -1.505624e+000 6.046898e+002
-4.689470e+000 9.991788e+000 -1.505751e+000 6.046780e+002
-4.688797e+000 9.992632e+000 -1.505880e+000 6.046662e+002
-4.688120e+000 9.993479e+000 -1.506010e+000 6.046542e+002
-4.687441e+000 9.994328e+000 -1.506140e+000 6.046422e+002
-4.686759e+000 9.995181e+000 -1.506271e+000 6.046301e+002
-4.686075e+000 9.996037e+000 -1.506404e+000 6.046179e+002
-4.685388e+000 9.996895e+000 -1.506538e+000 6.046055e+002
-4.684698e+000 9.997756e+000 -1.506672e+000 6.045932e+002
-4.684005e+000 9.998620e+000 -1.506808e+000 6.045807e+002
-4.683310e+000 9.999488e+000 -1.506944e+000 6.045682e+002
-4.682611e+000 1.000036e+001 -1.507082e+000 6.045555e+002
-4.681910e+000 1.000123e+001 -1.507221e+000 6.045427e+002
-4.681205e+000 1.000211e+001 -1.507360e+000 6.045298e+002
-4.680498e+000 1.000299e+001 -1.507501e+000 6.045169e+002
-4.679788e+000 1.000387e+001 -1.507643e+000 6.045038e+002
-4.679075e+000 1.000476e+001 -1.507786e+000 6.044907e+002
-4.678359e+000 1.000564e+001 -1.507930e+000 6.044775e+002
-4.677640e+000 1.000654e+001 -1.508075e+000 6.044642e+002
-4.676918e+000 1.000743e+001 -1.508222e+000 6.044507e+002
-4.676192e+000 1.000833e+001 -1.508369e+000 6.044371e+002
-4.675464e+000 1.000923e+001 -1.508518e+000 6.044235e+002
-4.674732e+000 1.001013e+001 -1.508667e+000 6.044096e+002
-4.673997e+000 1.001104e+001 -1.508818e+000 6.043958e+002
-4.673259e+000 1.001195e+001 -1.508970e+000 6.043818e+002
-4.672518e+000 1.001287e+001 -1.509124e+000 6.043677e+002
-4.671774e+000 1.001379e+001 -1.509278e+000 6.043535e+002
-4.671026e+000 1.001471e+001 -1.509434e+000 6.043391e+002
-4.670275e+000 1.001563e+001 -1.509591e+000 6.043246e+002
-4.669521e+000 1.001656e+001 -1.509749e+000 6.043101e+002
-4.668763e+000 1.001749e+001 -1.509908e+000 6.042953e+002
-4.668002e+000 1.001842e+001 -1.510069e+000 6.042805e+002
-4.667238e+000 1.001936e+001 -1.510231e+000 6.042656e+002
-4.666470e+000 1.002031e+001 -1.510394e+000 6.042505e+002
-4.665699e+000 1.002125e+001 -1.510558e+000 6.042354e+002
-4.664924e+000 1.002220e+001 -1.510724e+000 6.042201e+002
-4.664146e+000 1.002315e+001 -1.510891e+000 6.042047e+002
-4.663364e+000 1.002411e+001 -1.511060e+000 6.041890e+002
-4.662579e+000 1.002507e+001 -1.511229e+000 6.041734e+002
-4.661789e+000 1.002603e+001 -1.511401e+000 6.041575e+002
-4.660997e+000 1.002700e+001 -1.511573e+000 6.041416e+002
-4.660201e+000 1.002797e+001 -1.511747e+000 6.041255e+002
-4.659400e+000 1.002894e+001 -1.511922e+000 6.041093e+002
-4.658597e+000 1.002992e+001 -1.512099e+000 6.040929e+002
-4.657790e+000 1.003090e+001 -1.512277e+000 6.040764e+002
-4.656979e+000 1.003189e+001 -1.512457e+000 6.040598e+002
-4.656164e+000 1.003288e+001 -1.512638e+000 6.040429e+002
-4.655345e+000 1.003387e+001 -1.512821e+000 6.040259e+002
-4.654522e+000 1.003487e+001 -1.513005e+000 6.040089e+002
-4.653696e+000 1.003587e+001 -1.513191e+000 6.039916e+002
-4.652865e+000 1.003688e+001 -1.513378e+000 6.039742e+002
-4.652030e+000 1.003789e+001 -1.513567e+000 6.039567e+002
-4.651192e+000 1.003890e+001 -1.513757e+000 6.039390e+002
-4.650349e+000 1.003992e+001 -1.513949e+000 6.039211e+002
-4.649502e+000 1.004094e+001 -1.514143e+000 6.039031e+002
-4.648652e+000 1.004197e+001 -1.514338e+000 6.038848e+002
-4.647797e+000 1.004300e+001 -1.514535e+000 6.038665e+002
-4.646937e+000 1.004403e+001 -1.514733e+000 6.038480e+002
-4.646074e+000 1.004507e+001 -1.514933e+000 6.038293e+002
-4.645206e+000 1.004612e+001 -1.515135e+000 6.038104e+002
-4.644334e+000 1.004717e+001 -1.515339e+000 6.037914e+002
-4.643457e+000 1.004822e+001 -1.515544e+000 6.037722e+002
-4.642577e+000 1.004928e+001 -1.515751e+000 6.037527e+002
-4.641692e+000 1.005034e+001 -1.515960e+000 6.037332e+002
-4.640802e+000 1.005140e+001 -1.516171e+000 6.037134e+002
-4.639907e+000 1.005248e+001 -1.516383e+000 6.036934e+002
-4.639009e+000 1.005355e+001 -1.516597e+000 6.036732e+002
-4.638105e+000 1.005463e+001 -1.516813e+000 6.036529e+002
-4.637197e+000 1.005572e+001 -1.517031e+000 6.036324e+002
-4.636284e+000 1.005681e+001 -1.517251e+000 6.036116e+002
-4.635366e+000 1.005790e+001 -1.517473e+000 6.035907e+002
-4.634444e+000 1.005900e+001 -1.517697e+000 6.035696e+002
-4.633517e+000 1.006011e+001 -1.517923e+000 6.035482e+002
-4.632585e+000 1.006122e+001 -1.518151e+000 6.035267e+002
-4.631648e+000 1.006233e+001 -1.518380e+000 6.035049e+002
-4.630706e+000 1.006345e+001 -1.518612e+000 6.034829e+002
-4.629759e+000 1.006457e+001 -1.518846e+000 6.034608e+002
-4.628807e+000 1.006570e+001 -1.519082e+000 6.034384e+002
-4.627849e+000 1.006684e+001 -1.519320e+000 6.034156e+002
-4.626887e+000 1.006798e+001 -1.519560e+000 6.033928e+002
-4.625919e+000 1.006912e+001 -1.519803e+000 6.033696e+002
-4.624946e+000 1.007027e+001 -1.520047e+000 6.033463e+002
-4.623968e+000 1.007143e+001 -1.520294e+000 6.033227e+002
-4.622984e+000 1.007259e+001 -1.520543e+000 6.032989e+002
-4.621994e+000 1.007376e+001 -1.520795e+000 6.032748e+002
-4.621000e+000 1.007493e+001 -1.521048e+000 6.032504e+002
-4.619999e+000 1.007611e+001 -1.521304e+000 6.032259e+002
-4.618994e+000 1.007729e+001 -1.521563e+000 6.032010e+002
-4.617982e+000 1.007848e+001 -1.521824e+000 6.031759e+002
-4.616965e+000 1.007967e+001 -1.522087e+000 6.031506e+002
-4.615942e+000 1.008087e+001 -1.522352e+000 6.031249e+002
-4.614913e+000 1.008208e+001 -1.522620e+000 6.030989e+002
-4.613879e+000 1.008329e+001 -1.522891e+000 6.030728e+002
-4.612838e+000 1.008451e+001 -1.523164e+000 6.030463e+002
-4.611792e+000 1.008574e+001 -1.523440e+000 6.030195e+002
-4.610739e+000 1.008697e+001 -1.523719e+000 6.029924e+002
-4.609680e+000 1.008820e+001 -1.524000e+000 6.029650e+002
-4.608614e+000 1.008945e+001 -1.524284e+000 6.029373e+002
-4.607542e+000 1.009070e+001 -1.524570e+000 6.029093e+002
-4.606464e+000 1.009195e+001 -1.524860e+000 6.028810e+002
-4.605379e+000 1.009321e+001 -1.525152e+000 6.028524e+002
-4.604288e+000 1.009448e+001 -1.525447e+000 6.028234e+002
-4.603189e+000 1.009576e+001 -1.525745e+000 6.027941e+002
-4.602085e+000 1.009704e+001 -1.526046e+000 6.027645e+002
-4.600973e+000 1.009833e+001 -1.526350e+000 6.027345e+002
-4.599855e+000 1.009963e+001 -1.526657e+000 6.027042e+002
-4.598730e+000 1.010093e+001 -1.526966e+000 6.026735e+002
-4.597598e+000 1.010224e+001 -1.527279e+000 6.026425e+002
-4.596458e+000 1.010356e+001 -1.527595e+000 6.026111e+002
-4.595312e+000 1.010488e+001 -1.527915e+000 6.025793e+002
-4.594159e+000 1.010621e+001 -1.528237e+000 6.025471e+002
-4.592998e+000 1.010755e+001 -1.528563e+000 6.025146e+002
-4.591829e+000 1.010890e+001 -1.528892e+000 6.024816e+002
-4.590653e+000 1.011025e+001 -1.529225e+000 6.024483e+002
-4.589469e+000 1.011162e+001 -1.529561e+000 6.024146e+002
-4.588278e+000 1.011298e+001 -1.529900e+000 6.023803e+002
-4.587079e+000 1.011436e+001 -1.530243e+000 6.023458e+002
-4.585872e+000 1.011574e+001 -1.530590e+000 6.023107e+002
-4.584657e+000 1.011714e+001 -1.530940e+000 6.022753e+002
-4.583434e+000 1.011854e+001 -1.531294e+000 6.022393e+002
-4.582202e+000 1.011995e+001 -1.531651e+000 6.022029e+002
-4.580963e+000 1.012136e+001 -1.532013e+000 6.021661e+002
-4.579714e+000 1.012279e+001 -1.532378e+000 6.021287e+002
-4.578458e+000 1.012422e+001 -1.532747e+000 6.020909e+002
-4.577193e+000 1.012567e+001 -1.533120e+000 6.020526e+002
-4.575919e+000 1.012712e+001 -1.533498e+000 6.020137e+002
-4.574636e+000 1.012858e+001 -1.533879e+000 6.019744e+002
-4.573344e+000 1.013004e+001 -1.534264e+000 6.019345e+002
-4.572043e+000 1.013152e+001 -1.534654e+000 6.018941e+002
-4.570733e+000 1.013301e+001 -1.535048e+000 6.018532e+002
-4.569413e+000 1.013451e+001 -1.535447e+000 6.018116e+002
-4.568084e+000 1.013601e+001 -1.535849e+000 6.017696e+002
-4.566745e+000 1.013753e+001 -1.536257e+000 6.017269e+002
-4.565397e+000 1.013905e+001 -1.536669e+000 6.016837e+002
-4.564039e+000 1.014059e+001 -1.537086e+000 6.016398e+002
-4.562671e+000 1.014213e+001 -1.537507e+000 6.015953e+002
-4.561292e+000 1.014369e+001 -1.537933e+000 6.015502e+002
-4.559904e+000 1.014525e+001 -1.538364e+000 6.015044e+002
-4.558504e+000 1.014682e+001 -1.538800e+000 6.014579e+002
-4.557094e+000 1.014841e+001 -1.539242e+000 6.014108e+002
-4.555674e+000 1.015001e+001 -1.539688e+000 6.013630e+002
-4.554242e+000 1.015161e+001 -1.540140e+000 6.013145e+002
-4.552800e+000 1.015323e+001 -1.540596e+000 6.012653e+002
-4.551346e+000 1.015486e+001 -1.541059e+000 6.012153e+002
-4.549881e+000 1.015650e+001 -1.541527e+000 6.011646e+002
-4.548404e+000 1.015815e+001 -1.542000e+000 6.011131e+002
-4.546916e+000 1.015981e+001 -1.542480e+000 6.010609e+002
-4.545415e+000 1.016149e+001 -1.542965e+000 6.010077e+002
-4.543903e+000 1.016317e+001 -1.543456e+000 6.009538e+002
-4.542378e+000 1.016487e+001 -1.543953e+000 6.008990e+002
-4.540841e+000 1.016658e+001 -1.544456e+000 6.008434e+002
-4.539291e+000 1.016831e+001 -1.544966e+000 6.007869e+002
-4.537728e+000 1.017004e+001 -1.545482e+000 6.007294e+002
-4.536152e+000 1.017179e+001 -1.546004e+000 6.006711e+002
-4.534563e+000 1.017355e+001 -1.546533e+000 6.006116e+002
-4.532959e+000 1.017533e+001 -1.547069e+000 6.005513e+002
-4.531343e+000 1.017712e+001 -1.547612e+000 6.004901e+002
-4.529713e+000 1.017892e+001 -1.548162e+000 6.004277e+002
-4.528068e+000 1.018074e+001 -1.548719e+000 6.003643e+002
-4.526409e+000 1.018257e+001 -1.549284e+000 6.002998e+002
-4.524734e+000 1.018441e+001 -1.549855e+000 6.002343e+002
-4.523046e+000 1.018627e+001 -1.550435e+000 6.001675e+002
-4.521341e+000 1.018815e+001 -1.551022e+000 6.000995e+002
-4.519622e+000 1.019004e+001 -1.551617e+000 6.000305e+002
-4.517887e+000 1.019195e+001 -1.552221e+000 5.999601e+002
-4.516135e+000 1.019387e+001 -1.552832e+000 5.998885e+002
-4.514368e+000 1.019580e+001 -1.553452e+000 5.998156e+002
-4.512584e+000 1.019776e+001 -1.554081e+000 5.997413e+002
-4.510783e+000 1.019973e+001 -1.554718e+000 5.996658e+002
-4.508965e+000 1.020171e+001 -1.555365e+000 5.995887e+002
-4.507129e+000 1.020372e+001 -1.556021e+000 5.995102e+002
-4.505275e+000 1.020574e+001 -1.556686e+000 5.994302e+002
-4.503404e+000 1.020778e+001 -1.557360e+000 5.993488e+002
-4.501514e+000 1.020983e+001 -1.558045e+000 5.992656e+002
-4.499606e+000 1.021191e+001 -1.558739e+000 5.991809e+002
-4.497678e+000 1.021400e+001 -1.559444e+000 5.990945e+002
-4.495731e+000 1.021612e+001 -1.560159e+000 5.990063e+002
-4.493763e+000 1.021825e+001 -1.560885e+000 5.989164e+002
-4.491776e+000 1.022040e+001 -1.561622e+000 5.988246e+002
-4.489767e+000 1.022258e+001 -1.562370e+000 5.987310e+002
-4.487737e+000 1.022477e+001 -1.563130e+000 5.986353e+002
-4.485685e+000 1.022699e+001 -1.563902e+000 5.985377e+002
-4.483612e+000 1.022923e+001 -1.564686e+000 5.984379e+002
-4.481515e+000 1.023149e+001 -1.565482e+000 5.983360e+002
-4.479396e+000 1.023377e+001 -1.566291e+000 5.982319e+002
-4.477252e+000 1.023607e+001 -1.567113e+000 5.981255e+002
-4.475085e+000 1.023840e+001 -1.567948e+000 5.980167e+002
-4.472893e+000 1.024076e+001 -1.568797e+000 5.979055e+002
-4.470675e+000 1.024313e+001 -1.569660e+000 5.977917e+002
-4.468432e+000 1.024554e+001 -1.570537e+000 5.976753e+002
-4.466163e+000 1.024797e+001 -1.571429e+000 5.975561e+002
-4.463866e+000 1.025042e+001 -1.572337e+000 5.974341e+002
-4.461542e+000 1.025290e+001 -1.573260e+000 5.973092e+002
-4.459190e+000 1.025541e+001 -1.574199e+000 5.971813e+002
-4.456808e+000 1.025795e+001 -1.575155e+000 5.970502e+002
-4.454397e+000 1.026052e+001 -1.576128e+000 5.969160e+002
-4.451955e+000 1.026312e+001 -1.577118e+000 5.967782e+002
-4.449482e+000 1.026574e+001 -1.578126e+000 5.966370e+002
-4.446977e+000 1.026840e+001 -1.579152e+000 5.964921e+002
-4.444439e+000 1.027109e+001 -1.580198e+000 5.963433e+002
-4.441868e+000 1.027382e+001 -1.581263e+000 5.961907e+002
-4.439261e+000 1.027658e+001 -1.582348e+000 5.960339e+002
-4.436620e+000 1.027937e+001 -1.583455e+000 5.958729e+002
-4.433942e+000 1.028220e+001 -1.584583e+000 5.957074e+002
-4.431227e+000 1.028506e+001 -1.585732e+000 5.955371e+002
-4.428473e+000 1.028796e+001 -1.586905e+000 5.953622e+002
-4.425680e+000 1.029090e+001 -1.588102e+000 5.951820e+002
-4.422845e+000 1.029389e+001 -1.589323e+000 5.949966e+002
-4.419970e+000 1.029691e+001 -1.590569e+000 5.948057e+002
-4.417050e+000 1.029997e+001 -1.591841e+000 5.946089e+002
-4.414087e+000 1.030308e+001 -1.593140e+000 5.944061e+002
-4.411077e+000 1.030623e+001 -1.594467e+000 5.941970e+002
-4.408020e+000 1.030943e+001 -1.595823e+000 5.939811e+002
-4.404915e+000 1.031268e+001 -1.597208e+000 5.937585e+002
-4.401760e+000 1.031597e+001 -1.598625e+000 5.935283e+002
-4.398552e+000 1.031932e+001 -1.600074e+000 5.932904e+002
-4.395290e+000 1.032272e+001 -1.601556e+000 5.930446e+002
-4.391974e+000 1.032617e+001 -1.603073e+000 5.927902e+002
-4.388600e+000 1.032968e+001 -1.604626e+000 5.925269e+002
-4.385167e+000 1.033325e+001 -1.606217e+000 5.922540e+002
-4.381672e+000 1.033688e+001 -1.607847e+000 5.919711e+002
-4.378114e+000 1.034057e+001 -1.609517e+000 5.916778e+002
